CNTYNAME,PSTL_CODE,YEAR,DATE_COL,ELEVATION,UID,SITE_ID,UNIQUE_ID,LAT_DD83,LON_DD83
Claiborne,MS,2019,9/17/2019,18.12,2014672,NRS18_MS_10008,NRS_MS-10059,32.08681118,-90.94759444
New Castle,DE,2019,9/17/2019,42.99,2014673,NRS18_DE_10004,NRS_DE-10013,39.83429874,-75.57709346
Sanders,MT,2019,9/17/2019,1220.28,2014674,NRS18_MT_10270,NRS_MT-10518,47.64575532,-115.6609505
Sanders,MT,2019,9/16/2019,740.99,2014675,NRS18_MT_10001,NRS_MT-10274,48.00504643,-116.0016728
Mono,CA,2019,9/17/2019,2049.555,2014676,NRS18_CA_10027,NRS_CA-10907,38.36417172,-119.4447781
Warren,NJ,2019,9/18/2019,125.05,2014677,NRS18_NJ_10633,NRS_NJ-10075,40.83334815,-74.98271063
Grant,WI,2019,9/18/2019,283.35,2014678,NRS18_WI_10248,NRS_WI-10220,42.90345501,-90.94248159
Penobscot,ME,2019,9/17/2019,121.8,2014679,NRS18_ME_10011,NRS_ME-10285,46.02430446,-68.60342836
Penobscot,ME,2019,9/17/2019,161.14,2014680,NRS18_ME_10009,NRS_ME-10300,46.03282766,-68.60542015
Southampton,VA,2019,9/17/2019,2.64,2014681,NRS18_VA_RF006,NRS_VA-10153,36.5483,-77.1686
Warren,MS,2019,9/18/2019,20.93,2014682,NRS18_MS_10017,NRS_MS-10139,32.11671617,-90.87776704
Washington,ME,2019,9/18/2019,61.73,2014683,NRS18_ME_10021,NRS_ME-10317,44.77467216,-67.49839354
Lincoln,MT,2019,9/18/2019,1458.08,2014684,NRS18_MT_10097,NRS_MT-10447,48.78630519,-115.9950231
Duchesne,UT,2019,9/18/2019,1873.13,2014685,NRS18_UT_10039,NRS_UT-10345,40.339104,-110.3032913
Allegany,MD,2019,9/19/2019,165.78,2014686,NRS18_MD_10481,NRS_MD-10094,39.65681743,-78.40977244
St. Joseph,MI,2019,9/19/2019,239.13,2014687,NRS18_MI_10982,NRS_MI-10171,41.88051296,-85.65127107
Clay,MS,2019,9/19/2019,61.29,2014688,NRS18_MS_10016,NRS_MS-10143,33.60188245,-88.84010781
Jackson,NC,2019,9/19/2019,1336.835,2014689,NRS18_NC_10035,NRS_NC-10136,35.35514394,-83.02465971
Corson,SD,2019,9/18/2019,648.93,2014690,NRS18_SD_10009,NRS_SD-10290,45.72850007,-101.9843773
Plymouth,MA,2019,9/20/2019,6.64,2014691,NRS18_MA_10002,NRS_MA-10049,41.96178825,-70.91978517
Middlesex,CT,2019,9/22/2019,1.78,2014692,NRS18_CT_10007,NRS_CT-10097,41.48484691,-72.50888016
Cascade,MT,2019,9/20/2019,1137.64,2014693,NRS18_MT_10603,NRS_MT-10558,47.29045718,-110.9028238
Juneau,WI,2019,9/23/2019,259.27,2014694,NRS18_WI_10841,NRS_WI-10238,43.78433917,-89.95721463
Smith,KS,2019,9/23/2019,478.79,2014695,NRS18_KS_10106,NRS_KS-10255,39.65317317,-98.88144118
Middlesex,CT,2019,9/23/2019,2.27,2014696,NRS18_CT_10020,NRS_CT-10118,41.43100509,-72.44427755
Warren,NJ,2019,9/23/2019,42.905,2014697,NRS18_NJ_10032,NRS_NJ-10039,40.67157283,-75.17844197
Antelope,NE,2019,9/23/2019,533.61,2014698,NRS18_NE_10544,NRS_NE-10208,42.34764188,-98.09792178
Ashland,WI,2019,9/23/2019,207.7,2014699,NRS18_WI_10018,NRS_WI-10157,46.5106808,-90.70870421
Huron,MI,2019,9/24/2019,185.875,2014700,NRS18_MI_10077,NRS_MI-10103,44.02062367,-82.99065842
Pepin,WI,2019,9/24/2019,203.53,2014701,NRS18_WI_10026,NRS_WI-10129,44.42219688,-92.08192414
Lycoming,PA,2019,9/24/2019,180.455,2014702,NRS18_PA_10013,NRS_PA-10051,41.28870642,-77.34122825
Washoe,NV,2019,9/23/2019,1498.27,2014703,NRS18_NV_10025,NRS_NV-10474,39.49159624,-119.9936908
Camden,NJ,2019,9/24/2019,0.125,2014704,NRS18_NJ_10003,NRS_NJ-10034,39.87754486,-75.13151153
Merrick,NE,2019,9/24/2019,518.115,2014705,NRS18_NE_10075,NRS_NE-10135,41.21067801,-98.11081879
Cass,MN,2019,9/24/2019,390.14,2014706,NRS18_MN_10035,NRS_MN-10138,47.30733094,-93.83195833
Billings,ND,2019,9/24/2019,662.59,2014707,NRS18_ND_10676,NRS_ND-10457,47.11591851,-103.5773164
Tioga,PA,2019,9/25/2019,310.04,2014708,NRS18_PA_10009,NRS_PA-10045,41.9225841,-77.12922788
Pierce,WI,2019,9/25/2019,205.74,2014709,NRS18_WI_10002,NRS_WI-10051,44.6867367,-92.69128721
Corson,SD,2019,9/25/2019,497.54,2014710,NRS18_SD_11901,NRS_SD-10608,45.67609112,-100.7860983
McKenzie,ND,2019,9/24/2019,587.22,2014711,NRS18_ND_10033,NRS_ND-10433,47.58058361,-103.2104375
Coffey,KS,2019,9/25/2019,293.82,2014712,NRS18_KS_10101,NRS_KS-10250,38.05708438,-95.63541799
Wake,NC,2019,9/25/2019,58.04,2014713,NRS18_NC_10016,NRS_NC-10144,35.93603836,-78.57082561
Gregory,SD,2019,9/25/2019,451.335,2014714,NRS18_SD_10005,NRS_SD-10328,43.07013221,-98.80039839
Forsyth,NC,2019,9/24/2019,205.32,2014715,NRS18_NC_10897,NRS_NC-10457,35.99664472,-80.3368354
Cass,MN,2019,9/25/2019,390.86,2014716,NRS18_MN_10064,NRS_MN-10201,47.23334994,-94.09288761
Barron,WI,2019,9/26/2019,312.09,2014717,NRS18_WI_10025,NRS_WI-10143,45.26686196,-91.7086505
Robeson,NC,2019,9/26/2019,18.95,2014718,NRS18_NC_10038,NRS_NC-10129,34.32929224,-79.03642484
Mellette,SD,2019,9/26/2019,575.86,2014719,NRS18_SD_10065,NRS_SD-10301,43.81008672,-100.8971395
Morton,ND,2019,9/27/2019,521.29,2014720,NRS18_ND_10049,NRS_ND-10267,46.7997188,-101.1068408
Rutherford,NC,2019,9/27/2019,227.12,2014721,NRS18_NC_10017,NRS_NC-10126,35.31869685,-82.01724709
