CHEMICAL_NAME,CHEMICAL_ID_NUMBER,County-State,SITE_CITY,Public_CDR_SUBMISSIONS_SITE_NAME,is_rising,count
"Gases (petroleum), alkylation feed",68606-27-9,st. bernard-la,CHALMETTE,EXXONMOBIL REFINERY COMPLEX,0,72
"Fuel gases, refinery, sweetened",68783-61-9,st. bernard-la,CHALMETTE,EXXONMOBIL REFINERY COMPLEX,0,72
"Hydrocarbons, C6-12, benzene-recovery",68919-15-3,st. bernard-la,CHALMETTE,EXXONMOBIL REFINERY COMPLEX,0,72
"Naphtha (petroleum), full-range reformed",68919-37-9,st. bernard-la,CHALMETTE,EXXONMOBIL REFINERY COMPLEX,0,72
"Disulfides, dialkyl and di-Ph, naphtha sweetening",68955-96-4,st. bernard-la,CHALMETTE,EXXONMOBIL REFINERY COMPLEX,0,72
"Distillates (petroleum), intermediate vacuum",70592-76-6,st. bernard-la,CHALMETTE,EXXONMOBIL REFINERY COMPLEX,0,72
"Distillates (petroleum), vacuum",70592-78-8,st. bernard-la,CHALMETTE,EXXONMOBIL REFINERY COMPLEX,0,72
Benzene,71-43-2,st. bernard-la,CHALMETTE,EXXONMOBIL REFINERY COMPLEX,0,72
Propane,74-98-6,st. bernard-la,Chalmette,Valero Refining - Meraux LLC,0,72
"Propane, 2-methyl-",75-28-5,st. bernard-la,Chalmette,Valero Refining - Meraux LLC,0,72
Sulfur,7704-34-9,st. bernard-la,Chalmette,Valero Refining - Meraux LLC,0,72
Sulfur,7704-34-9,st. bernard-la,CHALMETTE,EXXONMOBIL REFINERY COMPLEX,0,72
Kerosine (petroleum),8008-20-6,st. bernard-la,CHALMETTE,EXXONMOBIL REFINERY COMPLEX,0,72
"Benzene, 1,4-dimethyl-",106-42-3,nueces-tx,Corpus Christi,"Flint Hills Resources Corpus Christi, LLC",0,255
Butane,106-97-8,nueces-tx,CORPUS CHRISTI,VALERO REFINING TEXAS LP CORPUS CHRISTI EAST PLANT,0,255
Butane,106-97-8,nueces-tx,CORPUS CHRISTI,VALERO REFINING - TEXAS LP CORPUS CHRISTI WEST PLANT,0,255
Butane,106-97-8,nueces-tx,BISHOP,GULF PLAINS GAS PLANT,0,255
Butane,106-97-8,nueces-tx,Corpus Christi,Javelina Gas Processing Facility,0,255
Butane,106-97-8,nueces-tx,Corpus Christi,"Flint Hills Resources Corpus Christi, LLC",0,255
Butane,106-97-8,nueces-tx,Corpus Christi,"Flint Hills Resources Corpus Christi, LLC",0,255
"1,3-Butanediol",107-88-0,nueces-tx,BISHOP,OXEA BISHOP,0,255
"1-Pentene, 2,4,4-trimethyl-",107-39-1,nueces-tx,CORPUS CHRISTI,VALERO REFINING - TEXAS LP CORPUS CHRISTI WEST PLANT,0,255
"2-Pentene, 2,4,4-trimethyl-",107-40-4,nueces-tx,CORPUS CHRISTI,VALERO REFINING - TEXAS LP CORPUS CHRISTI WEST PLANT,0,255
"Benzene, 1,3-dimethyl-",108-38-3,nueces-tx,Corpus Christi,"Flint Hills Resources Corpus Christi, LLC",0,255
"Benzene, methyl-",108-88-3,nueces-tx,CORPUS CHRISTI,VALERO REFINING TEXAS LP CORPUS CHRISTI EAST PLANT,0,255
"Benzene, methyl-",108-88-3,nueces-tx,Corpus Christi,"Flint Hills Resources Corpus Christi, LLC",0,255
"Benzene, methyl-",108-88-3,nueces-tx,Corpus Christi,"Flint Hills Resources Corpus Christi, LLC",0,255
"Benzene, methyl-",108-88-3,nueces-tx,CORPUS CHRISTI,CITGO REFINING & CHEMICALS CO LP EAST PLANT,0,255
"Methane, dimethoxy-",109-87-5,nueces-tx,BISHOP,CELANESE ENGINEERING RESIN,0,255
Cyclohexane,110-82-7,nueces-tx,CORPUS CHRISTI,CITGO REFINING & CHEMICALS CO LP EAST PLANT,0,255
"1,3,5-Trioxane",110-88-3,nueces-tx,BISHOP,BISHOP FACILITY,0,255
1-Propene,115-07-1,nueces-tx,CORPUS CHRISTI,EQUISTAR CHEMICALS LP,0,255
Nickel sulfide (Ni3S2),12035-72-2,nueces-tx,CORPUS CHRISTI,VALERO REFINING - TEXAS LP CORPUS CHRISTI WEST PLANT,0,255
1-Propene,115-07-1,nueces-tx,Corpus Christi,Javelina Gas Processing Facility,0,255
"1-Propene, 2-methyl-",115-11-7,nueces-tx,CORPUS CHRISTI,VALERO REFINING - TEXAS LP CORPUS CHRISTI WEST PLANT,0,255
C.I. Pigment Green 18,12001-99-9,nueces-tx,CORPUS CHRISTI,ELEMENTIS CHROMIC OXIDE PLANT,0,255
"Acetic acid, phenyl ester",122-79-2,nueces-tx,BISHOP,BISHOP,0,255
Chromium oxide (Cr2O3),1308-38-9,nueces-tx,CORPUS CHRISTI,ELEMENTIS CHROMIC OXIDE PLANT,0,255
Molybdenum sulfide (MoS2),1317-33-5,nueces-tx,CORPUS CHRISTI,VALERO REFINING TEXAS LP CORPUS CHRISTI EAST PLANT,0,255
Molybdenum sulfide (MoS2),1317-33-5,nueces-tx,CORPUS CHRISTI,VALERO REFINING - TEXAS LP CORPUS CHRISTI WEST PLANT,0,255
"Benzene, dimethyl-",1330-20-7,nueces-tx,CORPUS CHRISTI,VALERO REFINING TEXAS LP CORPUS CHRISTI EAST PLANT,0,255
Hydrogen,1333-74-0,nueces-tx,Corpus Christi,Javelina Gas Processing Facility,0,255
"Benzene, dimethyl-",1330-20-7,nueces-tx,CORPUS CHRISTI,CITGO REFINING & CHEMICALS CO LP EAST PLANT,0,255
"Benzene, dimethyl-",1330-20-7,nueces-tx,Corpus Christi,"Flint Hills Resources Corpus Christi, LLC",0,255
"Benzene, dimethyl-",1330-20-7,nueces-tx,Corpus Christi,"Flint Hills Resources Corpus Christi, LLC",0,255
Hydrogen,1333-74-0,nueces-tx,CORPUS CHRISTI,VALERO REFINING TEXAS LP CORPUS CHRISTI EAST PLANT,0,255
Hydrogen,1333-74-0,nueces-tx,CORPUS CHRISTI,EQUISTAR CHEMICALS LP,0,255
Hydrogen,1333-74-0,nueces-tx,CORPUS CHRISTI,AIR LIQUIDE CORPUS CHRISTI SMR PLANT,0,255
Lampblack,1333-86-4,nueces-tx,BISHOP,"TICONA POLYMERS, INC.",0,255
Sodium sulfide (Na(SH)),16721-80-5,nueces-tx,CORPUS CHRISTI,TESSENDERLO DAVISON CHEMICALS CORPUS CHRISTI,0,255
"Aluminum, tris[2-(hydroxy-.kappa.O)propanoato-.kappa.O]-",18917-91-4,nueces-tx,BISHOP,BISHOP,0,255
Formaldehyde,50-00-0,nueces-tx,BISHOP,BISHOP FACILITY,0,255
"Formic acid, potassium salt (1:1)",590-29-4,nueces-tx,BISHOP,OXEA BISHOP,0,255
"1,3-Dioxolane",646-06-0,nueces-tx,BISHOP,BISHOP FACILITY,0,255
"Naphtha (petroleum), heavy straight-run",64741-41-9,nueces-tx,CORPUS CHRISTI,VALERO REFINING - TEXAS LP CORPUS CHRISTI WEST PLANT,0,255
Acetic acid,64-19-7,nueces-tx,BISHOP,BISHOP,0,255
"Naphtha (petroleum), heavy straight-run",64741-41-9,nueces-tx,CORPUS CHRISTI,CITGO REFINING & CHEMICALS CO LP EAST PLANT,0,255
"Naphtha (petroleum), full-range straight-run",64741-42-0,nueces-tx,CORPUS CHRISTI,VALERO REFINING TEXAS LP CORPUS CHRISTI EAST PLANT,0,255
"Naphtha (petroleum), full-range straight-run",64741-42-0,nueces-tx,Corpus Christi,"Flint Hills Resources Corpus Christi, LLC",0,255
"Gas oils (petroleum), straight-run",64741-43-1,nueces-tx,CORPUS CHRISTI,VALERO REFINING - TEXAS LP CORPUS CHRISTI WEST PLANT,0,255
"Gas oils (petroleum), straight-run",64741-43-1,nueces-tx,CORPUS CHRISTI,CITGO REFINING & CHEMICALS CO LP EAST PLANT,0,255
"Distillates (petroleum), straight-run middle",64741-44-2,nueces-tx,CORPUS CHRISTI,VALERO REFINING TEXAS LP CORPUS CHRISTI EAST PLANT,0,255
"Distillates (petroleum), straight-run middle",64741-44-2,nueces-tx,CORPUS CHRISTI,CITGO REFINING & CHEMICALS CO LP EAST PLANT,0,255
"Distillates (petroleum), straight-run middle",64741-44-2,nueces-tx,Corpus Christi,"Flint Hills Resources Corpus Christi, LLC",0,255
"Distillates (petroleum), straight-run middle",64741-44-2,nueces-tx,Corpus Christi,"Flint Hills Resources Corpus Christi, LLC",0,255
"Residues (petroleum), atm. tower",64741-45-3,nueces-tx,CORPUS CHRISTI,VALERO REFINING - TEXAS LP CORPUS CHRISTI WEST PLANT,0,255
"Residues (petroleum), atm. tower",64741-45-3,nueces-tx,CORPUS CHRISTI,CITGO REFINING & CHEMICALS CO LP EAST PLANT,0,255
"Naphtha (petroleum), light straight-run",64741-46-4,nueces-tx,CORPUS CHRISTI,CITGO REFINING & CHEMICALS CO LP EAST PLANT,0,255
"Naphtha (petroleum), light straight-run",64741-46-4,nueces-tx,CORPUS CHRISTI,VALERO REFINING - TEXAS LP CORPUS CHRISTI WEST PLANT,0,255
Natural gas condensates (petroleum),64741-47-5,nueces-tx,CORPUS CHRISTI,EQUISTAR CHEMICALS LP,0,255
"Condensates (petroleum), vacuum tower",64741-49-7,nueces-tx,CORPUS CHRISTI,BTB REFINING LLC,0,255
"Naphtha (petroleum), heavy catalytic cracked",64741-54-4,nueces-tx,CORPUS CHRISTI,VALERO REFINING - TEXAS LP CORPUS CHRISTI WEST PLANT,0,255
"Naphtha (petroleum), light catalytic cracked",64741-55-5,nueces-tx,Corpus Christi,"Flint Hills Resources Corpus Christi, LLC",0,255
"Naphtha (petroleum), light catalytic cracked",64741-55-5,nueces-tx,Corpus Christi,"Flint Hills Resources Corpus Christi, LLC",0,255
"Residues (petroleum), vacuum",64741-56-6,nueces-tx,CORPUS CHRISTI,VALERO REFINING TEXAS LP CORPUS CHRISTI EAST PLANT,0,255
"Residues (petroleum), vacuum",64741-56-6,nueces-tx,CORPUS CHRISTI,VALERO REFINING TEXAS LP CORPUS CHRISTI EAST PLANT,0,255
"Residues (petroleum), vacuum",64741-56-6,nueces-tx,CORPUS CHRISTI,VALERO REFINING - TEXAS LP CORPUS CHRISTI WEST PLANT,0,255
"Residues (petroleum), vacuum",64741-56-6,nueces-tx,CORPUS CHRISTI,CITGO REFINING & CHEMICALS CO LP EAST PLANT,0,255
"Residues (petroleum), vacuum",64741-56-6,nueces-tx,Corpus Christi,"Flint Hills Resources Corpus Christi, LLC",0,255
"Gas oils (petroleum), heavy vacuum",64741-57-7,nueces-tx,CORPUS CHRISTI,VALERO REFINING TEXAS LP CORPUS CHRISTI EAST PLANT,0,255
"Gas oils (petroleum), heavy vacuum",64741-57-7,nueces-tx,CORPUS CHRISTI,VALERO REFINING - TEXAS LP CORPUS CHRISTI WEST PLANT,0,255
"Gas oils (petroleum), heavy vacuum",64741-57-7,nueces-tx,CORPUS CHRISTI,CITGO REFINING & CHEMICALS CO LP EAST PLANT,0,255
"Gas oils (petroleum), heavy vacuum",64741-57-7,nueces-tx,Corpus Christi,"Flint Hills Resources Corpus Christi, LLC",0,255
"Gas oils (petroleum), light vacuum",64741-58-8,nueces-tx,CORPUS CHRISTI,VALERO REFINING TEXAS LP CORPUS CHRISTI EAST PLANT,0,255
"Gas oils (petroleum), light vacuum",64741-58-8,nueces-tx,CORPUS CHRISTI,VALERO REFINING - TEXAS LP CORPUS CHRISTI WEST PLANT,0,255
"Gas oils (petroleum), light vacuum",64741-58-8,nueces-tx,CORPUS CHRISTI,CITGO REFINING & CHEMICALS CO LP EAST PLANT,0,255
"Gas oils (petroleum), light vacuum",64741-58-8,nueces-tx,CORPUS CHRISTI,BTB REFINING LLC,0,255
"Gas oils (petroleum), light vacuum",64741-58-8,nueces-tx,Corpus Christi,"Flint Hills Resources Corpus Christi, LLC",0,255
"Distillates (petroleum), light catalytic cracked",64741-59-9,nueces-tx,CORPUS CHRISTI,VALERO REFINING - TEXAS LP CORPUS CHRISTI WEST PLANT,0,255
"Distillates (petroleum), light catalytic cracked",64741-59-9,nueces-tx,CORPUS CHRISTI,CITGO REFINING & CHEMICALS CO LP EAST PLANT,0,255
"Distillates (petroleum), light catalytic cracked",64741-59-9,nueces-tx,Corpus Christi,"Flint Hills Resources Corpus Christi, LLC",0,255
"Distillates (petroleum), light catalytic cracked",64741-59-9,nueces-tx,Corpus Christi,"Flint Hills Resources Corpus Christi, LLC",0,255
"Distillates (petroleum), heavy catalytic cracked",64741-61-3,nueces-tx,CORPUS CHRISTI,VALERO REFINING - TEXAS LP CORPUS CHRISTI WEST PLANT,0,255
"Clarified oils (petroleum), catalytic cracked",64741-62-4,nueces-tx,CORPUS CHRISTI,VALERO REFINING - TEXAS LP CORPUS CHRISTI WEST PLANT,0,255
"Clarified oils (petroleum), catalytic cracked",64741-62-4,nueces-tx,CORPUS CHRISTI,CITGO REFINING & CHEMICALS CO LP EAST PLANT,0,255
"Clarified oils (petroleum), catalytic cracked",64741-62-4,nueces-tx,Corpus Christi,"Flint Hills Resources Corpus Christi, LLC",0,255
"Clarified oils (petroleum), catalytic cracked",64741-62-4,nueces-tx,Corpus Christi,"Flint Hills Resources Corpus Christi, LLC",0,255
"Naphtha (petroleum), light catalytic reformed",64741-63-5,nueces-tx,CORPUS CHRISTI,VALERO REFINING TEXAS LP CORPUS CHRISTI EAST PLANT,0,255
"Naphtha (petroleum), light catalytic reformed",64741-63-5,nueces-tx,CORPUS CHRISTI,CITGO REFINING & CHEMICALS CO LP - WEST PLANT,0,255
"Naphtha (petroleum), light catalytic reformed",64741-63-5,nueces-tx,CORPUS CHRISTI,CITGO REFINING & CHEMICALS CO LP EAST PLANT,0,255
"Naphtha (petroleum), full-range alkylate",64741-64-6,nueces-tx,CORPUS CHRISTI,VALERO REFINING - TEXAS LP CORPUS CHRISTI WEST PLANT,0,255
"Naphtha (petroleum), full-range alkylate",64741-64-6,nueces-tx,CORPUS CHRISTI,CITGO REFINING & CHEMICALS CO LP EAST PLANT,0,255
"Naphtha (petroleum), heavy catalytic reformed",64741-68-0,nueces-tx,CORPUS CHRISTI,VALERO REFINING TEXAS LP CORPUS CHRISTI EAST PLANT,0,255
"Naphtha (petroleum), heavy catalytic reformed",64741-68-0,nueces-tx,CORPUS CHRISTI,VALERO REFINING - TEXAS LP CORPUS CHRISTI WEST PLANT,0,255
"Naphtha (petroleum), heavy catalytic reformed",64741-68-0,nueces-tx,CORPUS CHRISTI,CITGO REFINING & CHEMICALS CO LP - WEST PLANT,0,255
"Naphtha (petroleum), heavy catalytic reformed",64741-68-0,nueces-tx,CORPUS CHRISTI,CITGO REFINING & CHEMICALS CO LP EAST PLANT,0,255
"Naphtha (petroleum), light hydrocracked",64741-69-1,nueces-tx,CORPUS CHRISTI,VALERO REFINING - TEXAS LP CORPUS CHRISTI WEST PLANT,0,255
"Residues (petroleum), hydrocracked",64741-75-9,nueces-tx,CORPUS CHRISTI,VALERO REFINING TEXAS LP CORPUS CHRISTI EAST PLANT,0,255
"Residues (petroleum), hydrocracked",64741-75-9,nueces-tx,Corpus Christi,"Flint Hills Resources Corpus Christi, LLC",0,255
"Distillates (petroleum), heavy hydrocracked",64741-76-0,nueces-tx,CORPUS CHRISTI,VALERO REFINING TEXAS LP CORPUS CHRISTI EAST PLANT,0,255
"Distillates (petroleum), light hydrocracked",64741-77-1,nueces-tx,CORPUS CHRISTI,VALERO REFINING TEXAS LP CORPUS CHRISTI EAST PLANT,0,255
"Naphtha (petroleum), heavy hydrocracked",64741-78-2,nueces-tx,CORPUS CHRISTI,VALERO REFINING TEXAS LP CORPUS CHRISTI EAST PLANT,0,255
"Naphtha (petroleum), heavy hydrocracked",64741-78-2,nueces-tx,CORPUS CHRISTI,VALERO REFINING TEXAS LP CORPUS CHRISTI EAST PLANT,0,255
"Naphtha (petroleum), heavy hydrocracked",64741-78-2,nueces-tx,CORPUS CHRISTI,VALERO REFINING - TEXAS LP CORPUS CHRISTI WEST PLANT,0,255
Coke (petroleum),64741-79-3,nueces-tx,CORPUS CHRISTI,VALERO REFINING TEXAS LP CORPUS CHRISTI EAST PLANT,0,255
Coke (petroleum),64741-79-3,nueces-tx,CORPUS CHRISTI,CITGO REFINING & CHEMICALS CO LP - WEST PLANT,0,255
Coke (petroleum),64741-79-3,nueces-tx,Corpus Christi,"Flint Hills Resources Corpus Christi, LLC",0,255
"Residues (petroleum), thermal cracked",64741-80-6,nueces-tx,Corpus Christi,"Flint Hills Resources Corpus Christi, LLC",0,255
"Distillates (petroleum), heavy thermal cracked",64741-81-7,nueces-tx,CORPUS CHRISTI,VALERO REFINING TEXAS LP CORPUS CHRISTI EAST PLANT,0,255
"Distillates (petroleum), heavy thermal cracked",64741-81-7,nueces-tx,CORPUS CHRISTI,CITGO REFINING & CHEMICALS CO LP - WEST PLANT,0,255
"Distillates (petroleum), light thermal cracked",64741-82-8,nueces-tx,CORPUS CHRISTI,VALERO REFINING TEXAS LP CORPUS CHRISTI EAST PLANT,0,255
"Distillates (petroleum), light thermal cracked",64741-82-8,nueces-tx,CORPUS CHRISTI,CITGO REFINING & CHEMICALS CO LP - WEST PLANT,0,255
"Distillates (petroleum), light thermal cracked",64741-82-8,nueces-tx,Corpus Christi,"Flint Hills Resources Corpus Christi, LLC",0,255
"Naphtha (petroleum), heavy thermal cracked",64741-83-9,nueces-tx,CORPUS CHRISTI,CITGO REFINING & CHEMICALS CO LP - WEST PLANT,0,255
"Naphtha (petroleum), solvent-refined light",64741-84-0,nueces-tx,CORPUS CHRISTI,VALERO REFINING TEXAS LP CORPUS CHRISTI EAST PLANT,0,255
"Naphtha (petroleum), solvent-refined light",64741-84-0,nueces-tx,CORPUS CHRISTI,CITGO REFINING & CHEMICALS CO LP EAST PLANT,0,255
"Naphtha (petroleum), solvent-refined light",64741-84-0,nueces-tx,Corpus Christi,"Flint Hills Resources Corpus Christi, LLC",0,255
"Naphtha (petroleum), sweetened",64741-87-3,nueces-tx,CORPUS CHRISTI,CITGO REFINING & CHEMICALS CO LP - WEST PLANT,0,255
"Naphtha (petroleum), sweetened",64741-87-3,nueces-tx,CORPUS CHRISTI,CITGO REFINING & CHEMICALS CO LP EAST PLANT,0,255
"Extracts (petroleum), heavy naphtha solvent",64741-98-6,nueces-tx,CORPUS CHRISTI,VALERO REFINING - TEXAS LP CORPUS CHRISTI WEST PLANT,0,255
"Extracts (petroleum), light naphtha solvent",64741-99-7,nueces-tx,CORPUS CHRISTI,VALERO REFINING TEXAS LP CORPUS CHRISTI EAST PLANT,0,255
"Extracts (petroleum), light naphtha solvent",64741-99-7,nueces-tx,CORPUS CHRISTI,CITGO REFINING & CHEMICALS CO LP EAST PLANT,0,255
"Neutralizing agents (petroleum), spent sodium hydroxide",64742-40-1,nueces-tx,CORPUS CHRISTI,VALERO REFINING TEXAS LP CORPUS CHRISTI EAST PLANT,0,255
"Neutralizing agents (petroleum), spent sodium hydroxide",64742-40-1,nueces-tx,CORPUS CHRISTI,VALERO REFINING - TEXAS LP CORPUS CHRISTI WEST PLANT,0,255
"Distillates (petroleum), hydrotreated middle",64742-46-7,nueces-tx,CORPUS CHRISTI,VALERO REFINING TEXAS LP CORPUS CHRISTI EAST PLANT,0,255
"Distillates (petroleum), hydrotreated middle",64742-46-7,nueces-tx,CORPUS CHRISTI,VALERO REFINING - TEXAS LP CORPUS CHRISTI WEST PLANT,0,255
"Distillates (petroleum), hydrotreated middle",64742-46-7,nueces-tx,CORPUS CHRISTI,VALERO REFINING TEXAS LP CORPUS CHRISTI EAST PLANT,0,255
"Distillates (petroleum), hydrotreated middle",64742-46-7,nueces-tx,CORPUS CHRISTI,CITGO REFINING & CHEMICALS CO LP - WEST PLANT,0,255
"Distillates (petroleum), hydrotreated middle",64742-46-7,nueces-tx,CORPUS CHRISTI,CITGO REFINING & CHEMICALS CO LP EAST PLANT,0,255
"Distillates (petroleum), hydrotreated light",64742-47-8,nueces-tx,CORPUS CHRISTI,CITGO REFINING & CHEMICALS CO LP - WEST PLANT,0,255
"Naphtha (petroleum), hydrotreated heavy",64742-48-9,nueces-tx,CORPUS CHRISTI,VALERO REFINING TEXAS LP CORPUS CHRISTI EAST PLANT,0,255
"Naphtha (petroleum), hydrotreated heavy",64742-48-9,nueces-tx,CORPUS CHRISTI,CITGO REFINING & CHEMICALS CO LP - WEST PLANT,0,255
"Naphtha (petroleum), hydrotreated light",64742-49-0,nueces-tx,CORPUS CHRISTI,VALERO REFINING - TEXAS LP CORPUS CHRISTI WEST PLANT,0,255
"Naphtha (petroleum), hydrotreated light",64742-49-0,nueces-tx,CORPUS CHRISTI,VALERO REFINING TEXAS LP CORPUS CHRISTI EAST PLANT,0,255
"Residual oils (petroleum), hydrotreated",64742-57-0,nueces-tx,CORPUS CHRISTI,VALERO REFINING - TEXAS LP CORPUS CHRISTI WEST PLANT,0,255
"Gas oils (petroleum), hydrotreated vacuum",64742-59-2,nueces-tx,Corpus Christi,"Flint Hills Resources Corpus Christi, LLC",0,255
"Naphtha (petroleum), hydrodesulfurized light",64742-73-0,nueces-tx,CORPUS CHRISTI,VALERO REFINING TEXAS LP CORPUS CHRISTI EAST PLANT,0,255
"Naphtha (petroleum), hydrodesulfurized light",64742-73-0,nueces-tx,CORPUS CHRISTI,CITGO REFINING & CHEMICALS CO LP - WEST PLANT,0,255
"Naphtha (petroleum), hydrodesulfurized light",64742-73-0,nueces-tx,CORPUS CHRISTI,CITGO REFINING & CHEMICALS CO LP EAST PLANT,0,255
"Naphtha (petroleum), hydrodesulfurized light",64742-73-0,nueces-tx,Corpus Christi,"Flint Hills Resources Corpus Christi, LLC",0,255
"Gas oils (petroleum), hydrodesulfurized",64742-79-6,nueces-tx,CORPUS CHRISTI,CITGO REFINING & CHEMICALS CO LP EAST PLANT,0,255
"Gas oils (petroleum), hydrodesulfurized",64742-79-6,nueces-tx,CORPUS CHRISTI,VALERO REFINING TEXAS LP CORPUS CHRISTI EAST PLANT,0,255
"Gas oils (petroleum), hydrodesulfurized",64742-79-6,nueces-tx,CORPUS CHRISTI,VALERO REFINING - TEXAS LP CORPUS CHRISTI WEST PLANT,0,255
"Distillates (petroleum), hydrodesulfurized middle",64742-80-9,nueces-tx,Corpus Christi,"Flint Hills Resources Corpus Christi, LLC",0,255
"Distillates (petroleum), hydrodesulfurized middle",64742-80-9,nueces-tx,Corpus Christi,"Flint Hills Resources Corpus Christi, LLC",0,255
"Kerosine (petroleum), hydrodesulfurized",64742-81-0,nueces-tx,CORPUS CHRISTI,VALERO REFINING TEXAS LP CORPUS CHRISTI EAST PLANT,0,255
"Kerosine (petroleum), hydrodesulfurized",64742-81-0,nueces-tx,Corpus Christi,"Flint Hills Resources Corpus Christi, LLC",0,255
"Kerosine (petroleum), hydrodesulfurized",64742-81-0,nueces-tx,Corpus Christi,"Flint Hills Resources Corpus Christi, LLC",0,255
"Residues (petroleum), steam-cracked",64742-90-1,nueces-tx,CORPUS CHRISTI,EQUISTAR CHEMICALS LP,0,255
"Solvent naphtha (petroleum), heavy arom.",64742-94-5,nueces-tx,Corpus Christi,"Flint Hills Resources Corpus Christi, LLC",0,255
"Solvent naphtha (petroleum), light arom.",64742-95-6,nueces-tx,Corpus Christi,"Flint Hills Resources Corpus Christi, LLC",0,255
"Fuel gases, refinery",68308-27-0,nueces-tx,CORPUS CHRISTI,VALERO REFINING - TEXAS LP CORPUS CHRISTI WEST PLANT,0,255
"Fuel gases, refinery",68308-27-0,nueces-tx,CORPUS CHRISTI,VALERO REFINING TEXAS LP CORPUS CHRISTI EAST PLANT,0,255
"Fuel gases, refinery",68308-27-0,nueces-tx,CORPUS CHRISTI,CITGO REFINING & CHEMICALS CO LP - WEST PLANT,0,255
"Fuel gases, refinery",68308-27-0,nueces-tx,CORPUS CHRISTI,CITGO REFINING & CHEMICALS CO LP EAST PLANT,0,255
"Residues (petroleum), atmospheric",68333-22-2,nueces-tx,Corpus Christi,"Flint Hills Resources Corpus Christi, LLC",0,255
"Polyphosphoric acids, ammonium salts",68333-79-9,nueces-tx,CORPUS CHRISTI,"GATEFRONT, LLC - CORPUS CHRISTI, TEXAS",0,255
"Aromatic hydrocarbons, C9-17",68333-88-0,nueces-tx,Corpus Christi,"Flint Hills Resources Corpus Christi, LLC",0,255
"Gases (petroleum), catalytic cracked overheads",68409-99-4,nueces-tx,Corpus Christi,"Flint Hills Resources Corpus Christi, LLC",0,255
"Gases (petroleum), catalytic cracked overheads",68409-99-4,nueces-tx,Corpus Christi,"Flint Hills Resources Corpus Christi, LLC",0,255
"Distillates (petroleum), light distillate hydrotreating process, low-boiling",68410-97-9,nueces-tx,CORPUS CHRISTI,EQUISTAR CHEMICALS LP,0,255
"Fuels, diesel, no. 2",68476-34-6,nueces-tx,CORPUS CHRISTI,CITGO REFINING & CHEMICALS CO LP - WEST PLANT,0,255
"Hydrocarbons, C.gtoreq.20, petroleum wastes",68476-53-9,nueces-tx,Corpus Christi,"Flint Hills Resources Corpus Christi, LLC",0,255
"Hydrocarbons, C.gtoreq.20, petroleum wastes",68476-53-9,nueces-tx,Corpus Christi,"Flint Hills Resources Corpus Christi, LLC",0,255
"Hydrocarbons, C5-rich",68476-55-1,nueces-tx,CORPUS CHRISTI,VALERO REFINING TEXAS LP CORPUS CHRISTI EAST PLANT,0,255
"Hydrocarbons, C5-rich",68476-55-1,nueces-tx,CORPUS CHRISTI,VALERO REFINING - TEXAS LP CORPUS CHRISTI WEST PLANT,0,255
"Wastes, petroleum",68477-26-9,nueces-tx,CORPUS CHRISTI,VALERO REFINING - TEXAS LP CORPUS CHRISTI WEST PLANT,0,255
"Wastes, petroleum",68477-26-9,nueces-tx,CORPUS CHRISTI,VALERO REFINING TEXAS LP CORPUS CHRISTI EAST PLANT,0,255
"Wastes, petroleum",68477-26-9,nueces-tx,CORPUS CHRISTI,CITGO REFINING & CHEMICALS CO LP EAST PLANT,0,255
"Gases (petroleum), butane splitter overheads",68477-69-0,nueces-tx,CORPUS CHRISTI,CITGO REFINING & CHEMICALS CO LP EAST PLANT,0,255
"Gases (petroleum), catalytic cracked naphtha depropanizer overhead, C3-rich acid-free",68477-73-6,nueces-tx,Corpus Christi,"Flint Hills Resources Corpus Christi, LLC",0,255
"Gases (petroleum), catalytic cracked naphtha depropanizer overhead, C3-rich acid-free",68477-73-6,nueces-tx,Corpus Christi,"Flint Hills Resources Corpus Christi, LLC",0,255
"Gases (petroleum), C4-rich",68477-85-0,nueces-tx,CORPUS CHRISTI,VALERO REFINING - TEXAS LP CORPUS CHRISTI WEST PLANT,0,255
"Gases (petroleum), C4-rich",68477-85-0,nueces-tx,CORPUS CHRISTI,CITGO REFINING & CHEMICALS CO LP EAST PLANT,0,255
"Gases (petroleum), deisobutanizer tower overheads",68477-87-2,nueces-tx,CORPUS CHRISTI,CITGO REFINING & CHEMICALS CO LP EAST PLANT,0,255
"Gases (petroleum), depropanizer dry, propene-rich",68477-90-7,nueces-tx,CORPUS CHRISTI,VALERO REFINING - TEXAS LP CORPUS CHRISTI WEST PLANT,0,255
"Residues (petroleum), butane splitter bottoms",68478-12-6,nueces-tx,CORPUS CHRISTI,CITGO REFINING & CHEMICALS CO LP - WEST PLANT,0,255
"Residues (petroleum), heavy coker and light vacuum",68512-61-8,nueces-tx,Corpus Christi,"Flint Hills Resources Corpus Christi, LLC",0,255
"Residues (petroleum), light vacuum",68512-62-9,nueces-tx,Corpus Christi,"Flint Hills Resources Corpus Christi, LLC",0,255
"Naphtha (petroleum), light catalytic reformed, arom.-free",68513-03-1,nueces-tx,CORPUS CHRISTI,VALERO REFINING - TEXAS LP CORPUS CHRISTI WEST PLANT,0,255
"Gases (petroleum), reformer effluent high-pressure flash drum off",68513-18-8,nueces-tx,CORPUS CHRISTI,CITGO REFINING & CHEMICALS CO LP EAST PLANT,0,255
